model,phase,task,class,stage,experiment,metric,value,n,source_path,source_md5,notes
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,n_fixed[L77_attn|g3.0],0,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,mean_delta_ld[L77_mlp|g1.5],-0.173295,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,n_fixed[L77_mlp|g1.5],0,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,mean_delta_ld[L77_mlp|g2.0],-0.305398,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,n_fixed[L77_mlp|g2.0],0,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,mean_delta_ld[L77_mlp|g3.0],-0.421166,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,n_fixed[L77_mlp|g3.0],0,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,mean_delta_ld[L79_mlp|g1.5],0.210227,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,n_fixed[L79_mlp|g1.5],0,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,mean_delta_ld[L79_mlp|g2.0],-0.163352,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,n_fixed[L79_mlp|g2.0],1,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,mean_delta_ld[L79_mlp|g3.0],-1.74858,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,det,error,s09_judge,det_4x4_error_judge_candidates_armB,n_fixed[L79_mlp|g3.0],5,44,Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,n_cases_all,25,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,n_wrote_plus_all,0,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,n_wrote_minus_all,25,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,n_confirmed_all,25,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,n_late_all,25,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,frac_late_all,1.0,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,median_peak_depth_all,1.0,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,n_late_confirmed,25,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,frac_late_confirmed,1.0,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,median_peak_depth_confirmed,1.0,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,ibp_correct_expA_logit_lens,mean_final_lead_wrote_minus_all,19.85,25,Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,n_cases_all,10,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,n_wrote_plus_all,0,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,n_wrote_minus_all,10,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,n_confirmed_all,10,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,n_late_all,10,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,frac_late_all,1.0,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,median_peak_depth_all,0.993671,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,n_late_confirmed,10,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,frac_late_confirmed,1.0,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,median_peak_depth_confirmed,0.993671,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,ibp_error_expA_logit_lens,mean_final_lead_wrote_minus_all,12.4875,10,Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,n_cases_all,25,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,n_confirmed_all,25,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_embedding_dla_all,-0.001172,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_embedding_dla_wrote_minus_all,-0.001172,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L75_all,2.196464,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L75_wrote_minus_all,2.196464,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L75_confirmed,2.196464,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L75_wrote_minus_confirmed,2.196464,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_attn_dla_L75_all,-0.016932,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_attn_dla_L75_wrote_minus_all,-0.016932,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_attn_dla_L75_confirmed,-0.016932,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_attn_dla_L75_wrote_minus_confirmed,-0.016932,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_total_dla_L75_all,2.179532,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_total_dla_L75_wrote_minus_all,2.179532,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L0_all,0.000624,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L1_all,-0.000592,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L2_all,0.000768,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L3_all,-0.001944,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L4_all,-0.001452,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L5_all,-0.00076,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L6_all,0.001208,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L7_all,0.002848,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L8_all,-0.000972,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L9_all,-0.000712,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L10_all,-0.000232,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L11_all,-0.004272,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L12_all,0.001708,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L13_all,-0.000684,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L14_all,0.0001,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L15_all,0.000364,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L16_all,-0.002264,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L17_all,-0.000496,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L18_all,-0.001888,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L19_all,-0.001136,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L20_all,-0.016664,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L21_all,-0.0009,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L22_all,-0.025248,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L23_all,0.002072,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L24_all,0.002644,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L25_all,0.000568,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L26_all,0.001848,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L27_all,0.003576,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L28_all,0.01482,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L29_all,0.016252,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L30_all,0.020132,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L31_all,-0.000836,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L32_all,0.010612,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L33_all,-0.003768,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L34_all,-0.001348,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L35_all,-0.019376,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L36_all,0.00748,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L37_all,0.047608,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L38_all,-0.014216,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L39_all,0.001196,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L40_all,0.036808,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L41_all,-0.024128,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L42_all,-0.03756,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L43_all,0.027884,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L44_all,-0.080524,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L45_all,0.005352,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L46_all,-0.001004,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L47_all,0.05982,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L48_all,0.00498,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L49_all,0.037304,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L50_all,-0.019724,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L51_all,0.074212,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L52_all,-0.014368,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L53_all,0.064024,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L54_all,0.077384,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L55_all,0.114904,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L56_all,0.064796,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L57_all,-0.115404,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L58_all,0.146868,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L59_all,-0.033508,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L60_all,0.141548,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L61_all,0.125276,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
Qwen-2.5-72B,discovery,ibp,correct,s02_dla,ibp_correct_expB_dla,mean_mlp_dla_L62_all,0.142532,25,Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,non_named
